event_year,area_office
2008,418400
2008,521700
2008,524200
2008,625700
2008,352430
2008,953220
2008,522500
2008,1054111
2008,317900
2008,454726
2008,1055350
2008,855610
2008,950611
2008,950621
2008,950624
2008,950633
2008,950633
2008,950641
2008,950642
2008,950643
2008,950643
2008,625700
2008,134000
2008,453730
2008,1054111
2008,1055350
2008,950612
2008,950631
2008,950642
2008,950664
2008,418800
2008,625700
2008,213900
2008,453710
2008,626300
2008,626300
2008,855610
2009,1032500
2009,1054113
2009,950612
2009,950612
2009,950613
2009,950631
2009,729700
2009,111100
2009,626300
2009,626700
2009,355118
2009,1055340
2009,521100
2009,418200
2009,418600
2009,950611
2009,950621
2009,950633
2009,950641
2009,830100
2009,214700
2009,855610
2009,627100
2009,950612
2009,950614
2009,950643
2009,950653
2009,551800
2009,452110
2009,625700
2009,352440
2009,453730
2009,317500
2009,625400
2009,1055350
2009,950615
2009,950622
2009,950622
2009,950642
2009,950643
2009,521400
2009,728900
2009,626600
2009,854910
2009,950621
2009,950622
2009,950622
2009,950622
2009,950631
2009,950641
2009,524200
2009,625700
2009,316100
2009,111700
2009,453730
2009,950612
2009,950625
2009,950625
2009,950633
2009,950633
2009,950633
2009,950641
2009,950642
2009,352410
2009,253420
2009,213100
2009,253650
2009,253690
2009,522500
2009,551800
2009,352440
2009,950625
2009,253420
2009,627510
2009,418300
2009,950611
2009,950625
2009,950632
2009,352430
2009,453710
2009,453710
2009,453730
2009,627700
2009,854910
2009,950621
2009,950625
2009,950625
2009,950633
2009,950636
2009,950641
2009,950641
2009,418800
2009,352430
2009,134000
2009,1054112
2009,627410
2009,627100
2009,950612
2009,950615
2009,950622
2009,950625
2009,950632
2009,950632
2009,950633
2009,950635
2009,950636
2009,950643
2009,950643
2009,418100
2009,452110
2009,452110
2009,625700
2009,1054115
2009,950621
2009,950622
2009,950635
2009,950635
2009,950641
2009,950641
2009,950642
2009,352440
2009,215800
2009,257220
2009,625410
2009,950625
2009,950631
2009,950636
2009,420600
2009,951510
2009,215600
2009,215800
2009,626600
2009,950612
2009,950625
2009,950642
2009,214700
2009,950611
2009,352450
2009,453710
2009,522300
2009,950612
2009,950614
2009,950621
2009,950622
2009,950625
2009,950625
2009,950632
2009,950662
2009,112000
2009,418800
2009,729700
2009,729700
2009,352430
2009,626600
2009,855610
2009,950612
2009,950612
2009,950621
2009,950625
2009,950632
2009,950635
2009,950636
2009,950642
2009,419700
2009,626000
2009,626700
2009,950612
2009,950612
2009,950625
2009,950633
2009,950635
2009,950641
2009,950643
2009,950663
2009,134000
2009,253420
2009,524700
2009,627700
2009,627100
2009,950612
2009,950624
2009,950631
2009,950632
2009,452110
2009,830100
2009,111700
2009,453730
2009,418300
2009,950611
2009,950612
2009,950614
2009,950625
2009,418800
2009,420600
2009,951510
2009,521700
2009,452110
2009,111400
2009,552652
2009,552700
2009,419400
2009,950625
2009,950631
2009,950633
2009,950635
2009,1054112
2009,626600
2009,523300
2009,950621
2009,112300
2009,523900
2009,950614
2009,950621
2009,950622
2009,950633
2009,751910
2009,729700
2009,352450
2009,111700
2009,213100
2009,1054114
2009,454716
2009,950615
2009,950631
2009,950631
2009,950641
2009,551800
2009,751910
2009,552651
2009,728500
2009,627700
2009,627400
2009,950633
2009,950636
2009,950641
2009,950662
2009,626700
2009,1050210
2009,950612
2009,950612
2009,950615
2009,950615
2009,950633
2009,420600
2009,728900
2009,216000
2009,950611
2009,950631
2009,950631
2009,950632
2009,950632
2009,950653
2009,111700
2009,453710
2009,950612
2009,950615
2009,521400
2009,551800
2009,854910
2009,950621
2009,950633
2009,950643
2009,830600
2009,418100
2009,521400
2009,729700
2009,134000
2009,522000
2009,522300
2009,1054111
2009,454712
2009,355111
2009,950611
2009,950611
2009,950635
2009,950662
2009,625700
2009,112600
2009,729300
2009,522000
2009,627700
2009,257260
2009,523400
2009,523400
2009,950621
2009,950624
2009,950632
2009,950633
2009,950636
2009,950643
2009,111500
2009,418200
2009,625700
2009,352430
2009,253640
2009,522300
2009,626700
2009,950611
2009,950612
2009,950621
2009,950632
2009,524530
2009,352440
2009,1054113
2009,950411
2009,950632
2009,950632
2009,950632
2009,352430
2009,352450
2009,213400
2009,453720
2009,454716
2009,523300
2009,418100
2009,625700
2009,111400
2009,453710
2009,454711
2009,627410
2009,950624
2009,418600
2009,950612
2009,950621
2009,950621
2009,950642
2009,521400
2009,352450
2009,1055340
2009,950411
2009,950614
2009,950631
2009,419700
2009,420600
2009,524200
2009,452110
2009,627700
2009,355112
2009,950612
2009,950614
2009,950632
2009,950636
2009,950636
2009,950641
2009,751910
2009,453710
2009,453710
2009,316400
2009,950612
2009,950615
2009,950621
2009,950632
2009,950636
2009,950636
2009,950643
2009,625700
2009,213400
2009,522500
2009,1054191
2009,636900
2009,950612
2009,950621
2009,950624
2009,950633
2009,950635
2009,950641
2009,950662
2009,419700
2009,418400
2009,453730
2009,522300
2009,1054112
2009,950625
2009,950631
2009,950636
2009,1054111
2009,418800
2009,625400
2009,950635
2009,950642
2009,950652
2009,950662
2009,213900
2009,453720
2009,453720
2009,1054112
2009,1054195
2009,950612
2009,950624
2009,950631
2009,950633
2009,950641
2009,950642
2009,950642
2009,950643
2009,419700
2009,420600
2009,521700
2009,521700
2009,352410
2009,352450
2009,213900
2009,1054112
2009,950614
2009,950615
2009,950622
2009,950624
2009,950632
2009,950632
2009,950632
2009,419700
2009,1032500
2009,524200
2009,522300
2009,1054113
2009,626300
2009,950632
2009,950633
2009,419700
2009,453710
2009,453710
2009,627700
2009,1054112
2009,1055320
2009,1055360
2009,950632
2009,950642
2009,452110
2009,522900
2009,953220
2009,257250
2009,625410
2009,626600
2009,854910
2009,452110
2009,950633
2009,751910
2009,253640
2009,626600
2009,950411
2009,950621
2009,950625
2009,950625
2009,950631
2009,950631
2009,950632
2009,521400
2009,352440
2009,953220
2009,317900
2009,626300
2009,626300
2009,950411
2009,950611
2009,950612
2009,950633
2009,950641
2009,950642
2009,418800
2009,134000
2009,552700
2009,213400
2009,253650
2009,317900
2009,950611
2009,950612
2009,950612
2009,950641
2009,950642
2009,524530
2009,729700
2009,112600
2009,134000
2009,728900
2009,522300
2009,1054111
2009,1054111
2009,1054112
2009,316400
2009,950612
2009,950612
2009,950641
2009,950642
2009,950621
2009,950624
2009,950625
2009,950625
2009,950633
2009,950635
2009,950641
2009,418800
2009,418400
2009,452110
2009,452110
2009,552652
2009,953210
2009,626600
2009,950622
2009,950633
2009,830300
2009,522300
2009,1054114
2009,257240
2009,950611
2009,950621
2009,950624
2009,950625
2009,950625
2009,950631
2009,950635
2009,950636
2009,950642
2009,950643
2009,627700
2009,1054111
2009,950612
2009,950621
2009,950624
2009,950625
2009,950635
2009,950636
2009,950641
2009,950643
2009,953220
2009,253660
2009,522000
2009,626700
2009,316400
2009,1050210
2009,950612
2009,950612
2009,950631
2009,950632
2009,521700
2009,625700
2009,453730
2009,950624
2009,950633
2009,950633
2009,950636
2009,950643
2009,418100
2009,352410
2009,352450
2009,830100
2009,728900
2009,653510
2009,453710
2009,950612
2009,950614
2009,950615
2009,950621
2009,950622
2009,950633
2009,950636
2009,950636
2009,950642
2009,950642
2009,653510
2009,453710
2009,453710
2009,950612
2009,950612
2009,625700
2009,1054112
2009,626700
2009,1055330
2009,950611
2009,950625
2009,950625
2009,950633
2009,950633
2009,950636
2009,751910
2009,452110
2009,352410
2009,420300
2009,453730
2009,1054114
2009,317500
2009,950612
2009,950612
2009,950615
2009,950633
2009,950636
2009,950642
2009,419700
2009,418400
2009,418400
2009,625700
2009,453710
2009,524700
2009,1054116
2009,950611
2009,950612
2009,950612
2009,950614
2009,950625
2009,524500
2009,551800
2009,352410
2009,352410
2009,453710
2009,626700
2009,636900
2009,950612
2009,950621
2009,950622
2009,950624
2009,950632
2009,950633
2009,950635
2009,950643
2009,253650
2009,453730
2009,1054113
2009,317000
2009,935000
2009,950611
2009,950612
2009,950624
2009,950631
2009,950631
2009,950641
2009,112000
2009,134000
2009,453710
2009,854910
2009,1055330
2009,855610
2009,950611
2009,418800
2009,111100
2009,953220
2009,950612
2009,950641
2009,625700
2009,420300
2009,1054113
2009,950411
2009,950621
2009,950624
2009,950625
2009,950631
2009,950635
2009,950636
2009,950641
2009,950642
2009,551800
2009,453710
2009,522300
2009,626300
2009,316400
2009,418600
2009,950624
2009,950642
2009,950643
2009,418800
2009,953220
2009,453710
2009,1054111
2009,627400
2009,950613
2009,950621
2009,950621
2009,950622
2009,950624
2009,950624
2009,950624
2009,950631
2009,950633
2009,950641
2009,950642
2009,950643
2009,950651
2009,950651
2009,112000
2009,521400
2009,352440
2009,214500
2009,215000
2009,215000
2009,1054111
2009,950615
2009,950624
2009,950641
2009,950642
2009,950643
2009,751910
2009,524700
2009,521100
2009,950615
2009,950631
2009,950631
2009,950631
2009,950631
2009,950631
2009,950633
2009,950642
2009,950664
2009,420600
2009,418100
2009,418400
2009,521700
2009,551800
2009,352410
2009,111400
2009,453720
2009,950612
2009,950621
2009,552700
2009,454714
2009,626700
2009,355115
2009,950615
2009,950625
2009,950635
2009,950635
2009,950641
2009,950643
2009,521400
2009,352420
2009,352430
2009,352450
2009,213400
2009,454712
2009,626600
2009,316400
2009,627100
2009,950621
2009,950625
2009,950633
2009,950642
2009,950643
2009,418800
2009,728900
2009,453730
2009,1054111
2009,317900
2009,626000
2009,627400
2009,950612
2009,950612
2009,950621
2009,950624
2009,950625
2009,950633
2009,950633
2009,950635
2009,950635
2009,112000
2009,418800
2009,316100
2009,453710
2009,950621
2009,950622
2009,950633
2009,950642
2009,419700
2009,1054113
2009,454510
2009,950622
2009,950633
2009,950643
2009,950664
2009,134000
2009,454714
2009,950614
2009,950621
2009,950631
2009,950633
2009,728900
2009,830300
2009,950625
2009,950641
2009,950621
2009,950636
2009,950643
2009,950643
2009,521400
2009,521400
2009,352440
2009,453710
2009,453720
2009,453730
2009,522300
2009,1054113
2009,626700
2009,627400
2009,950612
2009,950621
2009,950624
2009,950633
2009,950641
2009,950642
2009,317300
2009,728500
2009,453710
2009,522000
2009,522500
2009,950612
2009,950612
2009,950614
2009,950621
2009,950633
2009,950633
2009,950635
2009,950642
2009,521700
2009,551800
2009,257260
2009,454510
2009,626600
2009,626700
2009,355117
2009,950612
2009,950614
2009,950624
2009,950624
2009,950632
2009,352410
2009,352440
2009,215000
2009,257250
2009,626000
2009,950621
2009,950624
2009,420600
2009,418200
2009,524200
2009,215800
2009,453730
2009,950641
2009,950641
2009,950643
2009,653510
2009,454714
2009,626700
2009,950612
2009,950636
2009,134000
2009,950624
2009,950632
2009,950633
2009,950633
2009,950633
2009,950635
2009,950642
2009,352450
2009,627700
2009,626000
2009,316400
2009,521100
2009,950614
2009,950631
2009,950632
2009,950633
2009,950636
2009,419700
2009,551800
2009,215000
2009,454716
2009,418600
2009,950621
2009,950633
2009,729700
2009,453730
2009,522000
2009,1054115
2009,950615
2009,950621
2009,950631
2009,950633
2009,950635
2009,418200
2009,352450
2009,522000
2009,1054112
2009,316400
2009,523300
2009,950611
2009,950612
2009,950631
2009,950631
2009,950642
2009,551800
2009,950612
2009,950615
2009,950641
2009,950664
2009,352410
2009,112600
2009,453710
2009,626300
2009,950641
2009,950641
2009,111500
2009,830100
2009,953220
2009,522300
2009,522500
2009,950631
2009,950635
2009,626300
2009,626700
2009,523900
2009,950621
2009,950633
2009,950635
2009,728500
2009,213400
2009,522000
2009,626600
2009,950632
2009,950643
2009,950621
2009,950633
2009,950635
2009,950635
2009,950642
2009,418100
2009,751910
2009,729700
2009,552700
2009,214500
2009,1054114
2009,950614
2009,950624
2009,950631
2009,950631
2009,950642
2009,950661
2009,950624
2009,950612
2009,950615
2009,950624
2009,950635
2009,950641
2009,950642
2009,950642
2009,950643
2009,950643
2009,728900
2009,953220
2009,454510
2009,418600
2009,950612
2009,950615
2009,950615
2009,950615
2009,950621
2009,950624
2009,950624
2009,950625
2009,950631
2009,950632
2009,950633
2009,950643
2009,950643
2009,452110
2009,352440
2009,728500
2009,953220
2009,453730
2009,1054194
2009,355114
2009,950612
2009,950614
2009,950625
2009,950631
2009,950632
2009,950633
2009,950642
2009,524500
2009,215600
2009,453710
2009,453730
2009,1054115
2009,112300
2009,625400
2009,625400
2009,626700
2009,950612
2009,950615
2009,950633
2009,950641
2009,950642
2009,950643
2009,418800
2009,551800
2009,625700
2009,215000
2009,1054111
2009,626700
2009,950622
2009,950625
2009,950632
2009,950632
2009,950635
2009,729700
2009,729700
2009,522300
2009,1054112
2009,257260
2009,626600
2009,155010
2009,950613
2009,950621
2009,950635
2009,950636
2009,950641
2009,1054116
2009,950624
2009,950631
2009,950636
2009,950612
2009,950621
2009,950631
2009,950631
2009,950632
2009,950635
2009,418800
2009,420600
2009,521400
2009,452110
2009,953220
2009,1054113
2009,336000
2009,626600
2009,854910
2009,935000
2009,950612
2009,950612
2009,950613
2009,950614
2009,950615
2009,950624
2009,950625
2009,950631
2009,950632
2009,950633
2009,950636
2009,950636
2009,950642
2009,950662
2009,452110
2009,1054111
2009,112300
2009,950612
2009,950612
2009,950632
2009,950633
2009,950633
2009,950636
2009,950643
2009,950643
2009,950663
2009,418400
2009,552700
2009,626000
2009,1050210
2009,950612
2009,950621
2009,950632
2009,950632
2009,950632
2009,950642
2009,950643
2009,950643
2009,524530
2009,352440
2009,552651
2009,1054116
2009,317500
2009,454712
2009,950621
2009,950624
2009,950625
2009,950632
2009,950633
2009,950633
2009,950636
2009,418800
2009,418800
2009,418200
2009,214700
2009,522500
2009,257260
2009,523300
2009,418300
2009,950612
2009,950624
2009,950625
2009,950643
2009,453710
2009,522000
2009,950632
2009,950633
2009,950633
2009,950633
2009,112000
2009,352410
2009,111400
2009,524700
2009,950615
2009,950625
2009,950631
2009,950633
2009,950635
2009,728100
2009,953220
2009,215800
2009,1054112
2009,454714
2009,626300
2009,1055350
2009,521100
2009,523300
2009,950612
2009,950612
2009,950615
2009,950625
2009,950633
2009,950642
2009,111500
2009,521700
2009,551800
2009,419400
2009,627400
2009,636900
2009,855610
2009,950612
2009,950612
2009,950612
2009,950612
2009,950615
2009,950625
2009,950636
2009,950643
2009,418200
2009,352440
2009,626700
2009,523300
2009,950612
2009,950613
2009,950621
2009,950622
2009,950624
2009,950632
2009,950632
2009,950636
2009,950643
2009,751910
2009,452110
2009,552652
2009,728900
2009,953220
2009,522000
2009,1054111
2009,1054112
2009,950624
2009,950625
2009,950641
2009,950643
2009,111700
2009,1054113
2009,626600
2009,627400
2009,950612
2009,627700
2009,950612
2009,950633
2009,950642
2009,950642
2009,950653
2009,418800
2009,213900
2009,627410
2009,950411
2009,627100
2009,950611
2009,950612
2009,950622
2009,950625
2009,950631
2009,950641
2009,950642
2009,950642
2009,950643
2009,418800
2009,419700
2009,452110
2009,352450
2009,134000
2009,728900
2009,953220
2009,214200
2009,453710
2009,524700
2009,1054111
2009,1054116
2009,355112
2009,950615
2009,950624
2009,950631
2009,950632
2009,950635
2009,452110
2009,352440
2009,728500
2009,213400
2009,215600
2009,453710
2009,627400
2009,418600
2009,950624
2009,950632
2009,950641
2009,950643
2009,751910
2009,950611
2009,950612
2009,950641
2009,950643
2009,418400
2009,1032500
2009,352430
2009,950624
2009,950631
2009,950635
2009,950642
2009,950642
2009,951510
2009,1054111
2009,950625
2009,950632
2009,950642
2009,352450
2009,950612
2009,950615
2009,950625
2009,950632
2009,950633
2009,524500
2009,524530
2009,352410
2009,215800
2009,830300
2009,1054113
2009,355118
2009,950621
2009,950621
2009,950621
2009,950625
2009,950632
2009,950633
2009,950636
2009,112000
2009,418800
2009,729300
2009,453710
2009,454510
2009,454716
2009,625400
2009,625410
2009,626600
2009,636900
2009,523300
2009,523400
2009,418300
2009,950621
2009,950641
2009,950642
2009,950643
2009,950664
2009,1032500
2009,352440
2009,552652
2009,953220
2009,215000
2009,1055330
2009,316400
2009,950611
2009,950612
2009,950614
2009,950624
2009,950636
2009,950643
2009,950643
2009,352440
2009,134000
2009,953220
2009,1054111
2009,454510
2009,454510
2009,1055340
2009,950635
2009,950636
2009,950643
2009,950643
2009,1054113
2009,950621
2009,552652
2009,950611
2009,950632
2009,452110
2009,636900
2009,950611
2009,950621
2009,950621
2009,134000
2009,627700
2009,950611
2009,950625
2009,524200
2009,950615
2009,950621
2009,950642
2009,215000
2009,1054111
2009,854910
2009,950611
2009,950612
2009,950613
2009,950621
2009,950622
2009,950633
2009,418800
2009,420600
2009,551800
2009,316100
2009,352450
2009,213900
2009,524700
2009,1054115
2009,950621
2009,950625
2009,950641
2009,215800
2009,257240
2009,112300
2009,950625
2009,552652
2009,950624
2009,950631
2009,950632
2009,950636
2009,420600
2009,521400
2009,551800
2009,728900
2009,953220
2009,522000
2009,522300
2009,524700
2009,1054114
2009,1054116
2009,454510
2009,950411
2009,627100
2009,950612
2009,950614
2009,950631
2009,950631
2009,950641
2009,950643
2009,951510
2009,728500
2009,111700
2009,213900
2009,453730
2009,636900
2009,1055330
2009,935000
2009,950615
2009,950624
2009,950633
2009,950633
2009,418800
2009,524530
2009,111400
2009,419400
2009,453710
2009,454510
